Time,current_position_1,current_position_2,current_position_3,controller_1,controller_2,controller_3,error_position_1,error_position_2,error_position_3
4.44,0.063899342183766,-0.186907146861187,0.873690249398351,-0.0385263186123097,-0.0966288221030049,-0.391678112091124,-0.063899342183766,0.186907146861187,-0.0736902493983507
4.48,0.0642224455221646,-0.187057027787465,0.87431681342423,-0.0381551450567068,-0.0984810212191795,-0.39195042392537,-0.0642224455221646,0.187057027787465,-0.0743168134242296
4.52,0.0646134501804746,-0.187072280955284,0.874572338536382,-0.0389492517104113,-0.097851528353439,-0.388516430971026,-0.0646134501804746,0.187072280955284,-0.0745723385363817
4.56,0.0648802338125444,-0.187141422271555,0.87530785985291,-0.0382535343667985,-0.0986574905552463,-0.393833298350126,-0.0648802338125444,0.187141422271555,-0.07530785985291
4.6,0.0653361302799147,-0.187116234277613,0.876069547608495,-0.0399839996861252,-0.0983142283756182,-0.394626422338188,-0.0653361302799147,0.187116234277613,-0.0760695476084947
4.64,0.0657384162593597,-0.187195870455403,0.876622559502721,-0.0398735076790229,-0.0995064966032744,-0.392968308766931,-0.0657384162593597,0.187195870455403,-0.0766225595027208
4.68,0.0661858387491237,-0.187281610144555,0.877169670537114,-0.0405224773348408,-0.0999609605550667,-0.393336100804806,-0.0661858387491237,0.187281610144555,-0.0771696705371141
4.72,0.0668527392020722,-0.18757507261424,0.877752901986241,-0.042567693917401,-0.102010829617224,-0.394143260017782,-0.0668527392020722,0.18757507261424,-0.0777529019862413
4.76,0.0673955784190196,-0.187634906230707,0.878387631848454,-0.0419880758125768,-0.10065769680991,-0.395131114883721,-0.0673955784190196,0.187634906230707,-0.0783876318484544
4.8,0.0677122389119818,-0.187814402683175,0.878811301663518,-0.0405531907367101,-0.102002236473357,-0.393389124583453,-0.0677122389119818,0.187814402683175,-0.0788113016635179
4.84,0.0687377207964388,-0.188086081082186,0.879748107865453,-0.0464149684045278,-0.103177901237404,-0.399146514156461,-0.0687377207964388,0.188086081082186,-0.0797481078654527
